score,author,content,description,publishedAt,source,title,url,urlToImage
2330,RICHARD FAUSSET and ALAN BLINDER,"One of four dead in Gadsden County was a man from Greensboro who had a heart attack on Thursday morning. Rescuers, faced with a mess of debris, could not immediately reach him, but neighbors and others rushed in with chain saws and tractors, pulling away tree… [+1234 chars]","Hurricane Michael has passed on to Georgia and the Carolinas, but it has left behind substantial damage in communities like Mexico Beach, where it hit landfall, and Panama City.",2018-10-12T00:04:26Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Florida Panhandle Reels After Hurricane Michael’s Deadly Strike,https://www.nytimes.com/2018/10/11/us/hurricane-michael-florida-assessment.html,https://static01.nyt.com/images/2018/10/12/us/12MICHAEL-print/12MICHAEL1-facebookJumbo.jpg
2331,ALAN BLINDER and RICHARD A. OPPEL Jr.,"The couple had considered evacuating with Ms. Taylors 3-year-old son when the storm started steering toward the Panhandle about two weeks ago. But Mr. Brooks had to work at his job as a foreman at the local power plant, and the couple wanted to save money. On… [+1601 chars]","A day after Hurricane Michael struck Florida, a man appeared on Pinetree Road. In a few chaotic minutes, he was accused of looting, and then he was shot dead.",2018-10-23T06:00:04Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",A Hurricane’s Chaos. A Cry of Looting. Then Gunfire.,https://www.nytimes.com/2018/10/23/us/hurricane-michael-police-shooting-dakota-brooks.html,https://static01.nyt.com/images/2018/10/22/us/00michael-shooting2/00michael-shooting2-facebookJumbo.jpg
2332,"RICHARD FAUSSET, ALAN BLINDER and PATRICIA MAZZEI","But the storm intensified far more than unexpected overnight, and by sunrise on Wednesday, the winds had reached 140 miles per hour. Later they were even higher, reaching 155 miles per hour just two miles per hour short of Category 5 strength by landfall. The… [+1369 chars]","Residents and emergency workers spent most of the day hunkered down, emerging only after nightfall to begin assessing the Category 4 storm’s toll.",2018-10-11T01:23:14Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Hurricane Michael Leaves Trail of Destruction as It Slams Florida’s Panhandle,https://www.nytimes.com/2018/10/10/us/hurricane-michael-florida.html,https://static01.nyt.com/images/2018/10/11/us/11michael-2-a1/11michael-001-facebookJumbo.jpg
2333,DAMON WINTER,"Hurricane Michael, the strongest hurricane ever to come ashore on the Florida Panhandle, is expected to move Thursday through North Carolina. Fair Bluff, N.C., a small town on the banks of the Lumber River, has been turned upside down by a succession of once … [+345 chars]","Main Street in Fair Bluff, N.C., as reflected in floodwaters from the Lumber River after Hurricane Florence.",2018-10-11T19:02:58Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",A Small Town Braces for Another Storm,https://www.nytimes.com/2018/10/11/opinion/hurricane-michael-north-carolina.html,https://static01.nyt.com/images/2018/10/11/opinion/11winterNew/11winterNew-facebookJumbo.jpg
2334,JOHN SCHWARTZ,"Want climate news in your inbox? Sign up here for Climate Fwd:, our email newsletter. Hurricane Michael was a sly storm, one that seemed almost unexceptional at first. It followed its predicted path with seeming obedience, but then burst into sudden fury as i… [+1181 chars]","Predicting the storm’s path was straightforward, but a number of factors contributed to its sudden intensification.",2018-10-11T16:33:23Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Why Hurricane Michael’s Power Caught Forecasters Off Guard,https://www.nytimes.com/2018/10/11/climate/hurricane-michael-science.html,https://static01.nyt.com/images/2018/10/12/climate/12CLI-STORMEXPLAINER1/12CLI-STORMEXPLAINER1-facebookJumbo.jpg
2335,THE NEW YORK TIMES,"We didnt expect it to be this bad, Ms. Zogaj said late on Wednesday, standing outside in a neighborhood of broken trees, flooded lawns and ripped roof tiles. The couple, Ms. Zogajs mother and their four children encountered few problems in the storms first ho… [+994 chars]","One man died when a tree crashed down on his home, while news reports and social media feeds were full of images of destroyed buildings.",2018-10-11T09:09:08Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Hurricane Michael Live Updates: Much of Florida Panhandle Left in Ruins,https://www.nytimes.com/2018/10/11/us/hurricane-michael-live-updates-florida.html,https://static01.nyt.com/images/2018/10/12/us/12michael-liveSUB/12michael-liveSUB-facebookJumbo.jpg
2336,ALAN BLINDER,"In an interview on Tuesday, she described Mr. Sines he is slightly over six feet tall, she said and her voice broke. Hes my son, she said finally. The authorities insist that they have not given up on finding people alive, whether in a collapsed building or s… [+1162 chars]","The death toll from the storm rose to an estimated 26 on Tuesday, including at least a dozen in Bay County, Fla. Many believe the toll will rise as the search for the missing goes on.",2018-10-17T00:27:17Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",‘No Word From My Son’: Dozens Still Missing as Hurricane Michael Death Toll Rises,https://www.nytimes.com/2018/10/16/us/hurricane-michael-death-toll-missing.html,https://static01.nyt.com/images/2018/10/17/business/17MICHAEL-MISSING03/17MICHAEL-MISSING03-facebookJumbo.jpg
2337,SHERI FINK,"Gary Watts, the coroner of Richland County, S.C., said it was his impression that the state wants it to be directly related, like someone gets hit by a fallen tree and someones vehicle runs off the road and they drown. And so he did not relate Hurricane Flore… [+2207 chars]","Rainfall from Hurricane Florence flooded neighborhoods in Burgaw, N.C. The counting of deaths from major storms like hurricanes often varies by state or even county.",2018-10-11T13:42:01Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Tallying the Dead: Why a Storm Death in One State Might Not Count in Another,https://www.nytimes.com/2018/10/11/us/hurricane-florence-death-toll-carolinas.html,https://static01.nyt.com/images/2018/10/11/us/11deathtoll3/merlin_144145716_a6552392-1529-4652-a416-1a05c136b5d4-facebookJumbo.jpg
2338,Shannon Connellan,"Hurricane Michael is growing stronger, expected to make landfall on Wednesday as a Category 3 hurricane. And there's no better view than from the quiet safety of space. SEE ALSO: Hurricane Michael is primed to grow stronger and pummel the Florida coast. Here'… [+966 chars]","Hurricane Michael is growing stronger, expected to make landfall on Wednesday as a Category 3 hurricane. And there's no better view than from the quiet safety of space. SEE ALSO: Hurricane Michael is primed to grow stronger and pummel the Florida coast. Here'…",2018-10-10T03:47:30Z,"{'id': 'mashable', 'name': 'Mashable'}",NASA video shows looming Hurricane Michael from space,https://mashable.com/article/hurricane-michael-from-space/,https://i.amz.mshcdn.com/H2DxLirPqooE6uqxECFgQ1XvFHA=/1200x630/2018%2F10%2F10%2Ff8%2Fdffa215e45864f01b40bc31bfd331ee7.23537.png
2339,Victoria Rodriguez,"Hurricane Michael was one of the most powerful hurricanes to hit the continental U.S. in almost 50 years, according to the Associated Press. The hurricane made landfall in Mexico Beach, Florida, as a Category 4 storm on Wednesday and then weakened as it moved… [+3088 chars]","Hurricane Michael was one of the most powerful hurricanes to hit the continental U.S. in almost 50 years, according to the Associated Press. The hurricane made landfall in Mexico Beach, Florida, as a Category 4 storm on Wednesday and then weakened as it moved…",2018-10-11T21:27:45Z,"{'id': 'mashable', 'name': 'Mashable'}",How to help Hurricane Michael survivors,https://mashable.com/article/hurricane-michael-how-to-help-victims/,https://i.amz.mshcdn.com/_m4PLcfmWPsQL1DKs6SvWddS83k=/1200x630/2018%2F10%2F11%2Fd5%2F673ed81a0ebc471ab3c4222ffa8fc829.673cd.jpg
2340,Morgan Sung,"Hurricane Michael, which made land Category 4 storm but has since dropped to a Category 3, continues to ravage Florida. Partially submerged cars and palm trees float through flooded coastal areas, and torrential rain and wind makes seeing anything nearly impo… [+1098 chars]","Hurricane Michael, which made land Category 4 storm but has since dropped to a Category 3, continues to ravage Florida. Partially submerged cars and palm trees float through flooded coastal areas, and torrential rain and wind makes seeing anything nearly impo…",2018-10-10T21:43:29Z,"{'id': 'mashable', 'name': 'Mashable'}",Videos from Hurricane Michael show its stunning strength,https://mashable.com/article/hurricane-michael-first-person-footage/,https://i.amz.mshcdn.com/aa8-Wt8ivvqN6NuiqNPS1FwADhM=/1200x630/2018%2F10%2F10%2Fec%2Ff69483d5e6b24dd1ae212ec3fd0a201b.c76ae.jpg
2341,Chloe Bryan,"Hurricane Michael made landfall in the Florida panhandle as a Category 4 storm on Wednesday, causing widespread and sometimes catastrophic damage. So far, two people have died as a result of the storm. SEE ALSO: Watch from the cockpit as storm hunters enter H… [+439 chars]","Hurricane Michael made landfall in the Florida panhandle as a Category 4 storm on Wednesday, causing widespread and sometimes catastrophic damage. So far, two people have died as a result of the storm. SEE ALSO: Watch from the cockpit as storm hunters enter H…",2018-10-11T15:35:08Z,"{'id': 'mashable', 'name': 'Mashable'}",Photos show widespread destruction in the aftermath of Hurricane Michael,https://mashable.com/article/hurricane-michael-damage-photos/,https://i.amz.mshcdn.com/VPO6iYdrwgOdpUY9wW3TFH0YZIA=/1200x630/2018%2F10%2F11%2F0d%2F262bf6dffc8e4924b2a4a51e15f98b62.3891d.jpg
2342,Morgan Sung,"Mother Nature sent a clear message to this meteorologist: Get the fuck out of the way. The Weather Channel's Jim Cantore, who's known for venturing through the most perilous natural disasters, was nearly knocked out by a 2x4. SEE ALSO: Watch Hurricane Michael… [+867 chars]","Mother Nature sent a clear message to this meteorologist: Get the fuck out of the way. The Weather Channel's Jim Cantore, who's known for venturing through the most perilous natural disasters, was nearly knocked out by a 2x4. SEE ALSO: Watch Hurricane Michael…",2018-10-10T20:04:04Z,"{'id': 'mashable', 'name': 'Mashable'}",Weatherman almost gets impaled by a 2x4 while covering Hurricane Michael,https://mashable.com/article/jim-cantore-weatherman-almost-hit-2x4-hurricane-michael/,https://i.amz.mshcdn.com/fP60eS7Q0Ryi6JSKzPl6moduG34=/1200x630/2018%2F10%2F10%2Fe2%2F95a0c55f81f045629db0c5dc12403b8b.bbe9b.png
2343,Mark Kaufman,"When the steep-walled eye of Hurricane Michael passed over Stefan Melendez Wednesday afternoon, he stepped into the temporarily tranquil Florida environment and saw blue skies above. Melendez captured the footage during a Facebook Live video, soon after Categ… [+1248 chars]","When the steep-walled eye of Hurricane Michael passed over Stefan Melendez Wednesday afternoon, he stepped into the temporarily tranquil Florida environment and saw blue skies above. Melendez captured the footage during a Facebook Live video, soon after Categ…",2018-10-11T15:06:53Z,"{'id': 'mashable', 'name': 'Mashable'}",Watch as Florida man experiences eerie calm inside Hurricane Michael’s eye,https://mashable.com/article/hurricane-michael-eye-storm-video-florida/,https://i.amz.mshcdn.com/BTVuia1ZsU2XLvqtORqm8QZPk0c=/1200x630/2018%2F10%2F11%2Fac%2F4983b3ad8eb54659a0f89e217daf700d.c968f.png
2344,Marcus Gilmer,"Once again, rough weather has disrupted what should have been a leisurely cruise. The outer bands of Hurricane Michael tossed a cruise ship around, jostling hundreds of vacation-goers in the Gulf of Mexico. Royal Caribbeans Empress of the Seas ship was caught… [+821 chars]","Once again, rough weather has disrupted what should have been a leisurely cruise. The outer bands of Hurricane Michael tossed a cruise ship around, jostling hundreds of vacation-goers in the Gulf of Mexico. Royal Caribbean’s Empress of the Seas ship was caugh…",2018-10-09T16:10:03Z,"{'id': 'mashable', 'name': 'Mashable'}",Watch as a cruise ship gets battered by Hurricane Michael,https://mashable.com/article/cruise-ship-hurricane-michael-video/,https://i.amz.mshcdn.com/krMLmJdi6t8vQtVb4dlEAOjxmrw=/1200x630/2018%2F10%2F09%2F43%2Fbc28bb2513d44068a9c806527d067e10.5f5d3.png
2345,Chloe Bryan,"Hurricane Michael is drawing closer to the Florida coast. The Category 4 storm and is expected to make landfall on Wednesday. As the storm approaches, you can monitor real-time conditions along its path using a slew of live webcams, although they may cut out … [+784 chars]","Hurricane Michael is drawing closer to the Florida coast. The Category 4 storm and is expected to make landfall on Wednesday. As the storm approaches, you can monitor real-time conditions along its path using a slew of live webcams, although they may cut out …",2018-10-10T15:11:03Z,"{'id': 'mashable', 'name': 'Mashable'}",Watch Hurricane Michael roll in from these live beach cams,https://mashable.com/article/hurricane-michael-beach-live-cams/,https://i.amz.mshcdn.com/diTrtOvWB4zuk9a_1a5GrnaOb6I=/1200x630/2018%2F10%2F10%2Fa0%2F136d3f7eff1b4dee8ba06c96943800a1.236d1.jpg
2346,Mark Kaufman,"Hurricane Michael has matured, developed an eye, and is gathering strength as it churns on a direct path towards the Florida Panhandle. National Hurricane Center scientists expect the storm to strike land on Wednesday as a major storm, with winds greater than… [+2911 chars]","Hurricane Michael has matured, developed an eye, and is gathering strength as it churns on a direct path towards the Florida Panhandle. National Hurricane Center scientists expect the storm to strike land on Wednesday as a major storm, with winds greater than…",2018-10-09T19:42:48Z,"{'id': 'mashable', 'name': 'Mashable'}",Hurricane Michael is primed to grow stronger and pummel the Florida coast. Here's why.,https://mashable.com/article/hurricane-michael-growing-stronger-florida/,https://i.amz.mshcdn.com/e4IxPMSz6UpMeeSkaTz14vGdJrI=/1200x630/2018%2F10%2F09%2Fb7%2F50e8101eb61444d4abb78c9733ca130d.d9d54.jpg
2347,Mark Kaufman,"Hurricane Michael the fourth Category 4 storm to pummel the United States in 14 months snapped pine trees like toothpicks, washed neighborhoods into the sea, and shredded the hangars off an Air Force base. Before the storm's 155 mph winds struck the Florida P… [+1954 chars]","Hurricane Michael — the fourth Category 4 storm to pummel the United States in 14 months — snapped pine trees like toothpicks, washed neighborhoods into the sea, and shredded the hangars off an Air Force base. Before the storm's 155 mph winds struck the Flori…",2018-10-13T11:30:00Z,"{'id': 'mashable', 'name': 'Mashable'}",Before-and-after satellite photos reveal devastation left by Hurricane Michael,https://mashable.com/article/hurricane-michael-satellite-photos-devastation/,https://i.amz.mshcdn.com/Q4IaQEE011U1XW1RtBV-s2DJoJM=/1200x630/2018%2F10%2F13%2Fd2%2F604556f63357494e80de0adfaebaa37f.0a077.png
2348,Mark Kaufman,"U.S. Air Force pilots spent a cloudy Oct. 9 morning crossing through the violent winds of Hurricane Michael. On their sixth pass, the pilots entered the storm's eye during daylight, capturing footage of the 150-mph hour storm's steep eyewalls. Hurricane Micha… [+1503 chars]","U.S. Air Force pilots spent the cloudy night crossing through the violent winds of Hurricane Michael. On their sixth pass, the pilots entered the storm's eye during daylight, capturing footage of the 150-mph hour storm's steep eyewalls. Hurricane Michael is m…",2018-10-10T17:40:25Z,"{'id': 'mashable', 'name': 'Mashable'}",Watch from the cockpit as storm hunters enter Hurricane Michael's eye,https://mashable.com/article/hurricane-michael-plane-flight-video/,https://i.amz.mshcdn.com/HsrqIUFxNTDhjHUPcB1bE9owAgI=/1200x630/2018%2F10%2F10%2F9a%2F5c39915989d749faa223ca3f11cfecbd.e383d.png
2349,Amanda Luz Henning Santiago,"Even seasoned weather reporters had trouble withstanding the strong winds of Hurricane Michael. As the deadly storm moved through Panama City Beach, Florida, on Wednesday, NBC News' Kerry Sanders was covering it on camera when he nearly got swept away. Thankf… [+890 chars]","Even seasoned weather reporters had trouble withstanding the strong winds of Hurricane Michael. As the deadly storm moved through Panama City Beach, Florida, on Wednesday, NBC News' Kerry Sanders was covering it on camera when he nearly got swept away. Thankf…",2018-10-11T15:03:40Z,"{'id': 'mashable', 'name': 'Mashable'}",Watch Jim Cantore rescue another reporter from being swept away by Hurricane Michael's fierce winds,https://mashable.com/article/jim-cantore-saves-kerry-sanders-hurricane-michael/,https://i.amz.mshcdn.com/rSN0Y9xEpVKPkH-J2hhATrht-9Q=/1200x630/2018%2F10%2F11%2F98%2Fcdefe5c9b3c9422b93d891ce6f1bc6ac.a2e25.png
2350,Sam Haysom,"If you've so much as glanced at Stephen King's Twitter feed, you'll know he's a long way from being Donald Trump's number one fan. He's previously referred to the man currently serving as President as an ""impulsive, bad-tempered idiot"", a ""genuinely nasty man… [+928 chars]","If you've so much as glanced at Stephen King's Twitter feed, you'll know he's a long way from being Donald Trump's number one fan. He's previously referred to the man currently serving as President as an ""impulsive, bad-tempered idiot"", a ""genuinely nasty man…",2018-10-11T09:49:55Z,"{'id': 'mashable', 'name': 'Mashable'}",Stephen King uses Bush comparison to slam Trump on Twitter,https://mashable.com/article/stephen-king-slams-trump-hurricane-michael/,https://i.amz.mshcdn.com/LT9jSqzTytt9RIU3zDM1isMzc8w=/1200x630/2018%2F10%2F11%2F04%2F355c94a5953745c691ccd3dc3fcf02a6.4dd50.jpg
2351,Raymond Wong,"The best thing about Tesla cars isn't just that they're zero-emission vehicles that are better for our planet's health; it's also that they're kinda like smartphones. With a software update, they get new features that make them even better than they were at p… [+1731 chars]","The best thing about Tesla cars isn't just that they're zero-emission vehicles that are better for our planet's health; it's also that they're kinda like smartphones. With a software update, they get new features that make them even better than they were at p…",2018-10-27T19:06:23Z,"{'id': 'mashable', 'name': 'Mashable'}",Tesla cars inch closer to their self-driving future with a big update to Autopilot,https://mashable.com/article/tesla-navigate-autopilot-update-release/,https://i.amz.mshcdn.com/a1atW38Z6Rw6dILMaIsvNi_auG0=/1200x630/2018%2F10%2F27%2Ff8%2Ff83ea88f8eb4465da845219e75efb1c6.1ceb3.jpg
2352,Miriam Kramer,I never want to understand the kind of fear that the families of NASA astronaut Nick Hague and Russian cosmonaut Alexey Ovchinin experienced in the wee hours of Thursday morning. Both crewmembers were aboard a Russian-made Soyuz rocket bound for a six-month s… [+1584 chars],I never want to understand the kind of fear that the families of NASA astronaut Nick Hague and Russian cosmonaut Alexey Ovchinin experienced in the wee hours of Thursday morning. Both crewmembers were aboard a Russian-made Soyuz rocket bound for a six-month s…,2018-10-11T22:14:25Z,"{'id': 'mashable', 'name': 'Mashable'}",Photos taken after Russian rocket failure prove that human spaceflight is never routine,https://mashable.com/article/soyuz-russian-rocket-failure-photos/,https://i.amz.mshcdn.com/MwIMdurpYxEBpYfHjmyY7yi4-D0=/1200x630/2018%2F10%2F11%2Fa1%2F73c2b20339cd4fb4b6614370b82e14a8.52221.jpg
2353,Nicole Gallucci,"Fact: It's been more than five years since the series finale of The Office aired. But references to the show, memes, and screenshots of the beloved comedy are still shared on the regular. National Pretzel Day is celebrated annually on April 26 with Stanley Hu… [+8067 chars]","Fact: It's been more than five years since the series finale of The Office aired. But references to the show, memes, and screenshots of the beloved comedy are still shared on the regular. National Pretzel Day is celebrated annually on April 26 with Stanley Hu…",2018-10-09T20:41:36Z,"{'id': 'mashable', 'name': 'Mashable'}",Who knew 'The Office' would be so damn relevant in 2018?,https://mashable.com/article/the-office-trump-relevant-2018-politics-culture/,https://i.amz.mshcdn.com/DG5PSDIJ0gNiiyTG32EdwA3YSW0=/1200x630/2018%2F10%2F09%2F6a%2F29d82ddcf31b42adb34df5d9323c9489.c4292.jpg
2354,MORRIGAN McCARTHY,"Hurricane Michael made landfall on the Florida Panhandle on Wednesday as what Gov. Rick Scott called, the worst storm that our Florida Panhandle has seen in a century. Packing maximum sustained winds of 155 miles an hour, the storm rolled ashore midday and pu… [+421 chars]",Striking photography from Hurricane Michael,2018-10-11T15:39:41Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Hurricane Michael in Pictures,https://www.nytimes.com/2018/10/11/us/photos-hurricane-michael-damage.html,https://static01.nyt.com/images/2018/11/10/us/10michael-best13/10michael-best13-facebookJumbo.jpg
2355,MARK LANDLER,"VALPARAISO, Fla. For President Trump, it has become a recurring ritual of the fall. He and his wife, Melania, landed here on Monday to tour the damage from another hurricane, Michael, which tore through the Florida Panhandle last week, leaving a path of utter… [+710 chars]","Visiting storm-ravaged communities has become a ritual for President Trump. But in another interview, he again declines to acknowledge climate change.",2018-10-15T15:40:42Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Trump Visits Florida After Hurricane Michael,https://www.nytimes.com/2018/10/15/us/politics/trump-hurricane-michael-visit-florida.html,https://static01.nyt.com/images/2018/10/15/us/16TRUMP/16TRUMP-facebookJumbo.jpg
2356,SARAH STEIN KERR,1 U.S. Paul Manaforts Trail of Scandals,Emily Basham’s home was destroyed by Hurricane Michael. Now the mother of three is wondering how to start over.,2018-10-13T01:07:04Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",It’s ‘Unreal’: A Panama City Resident Surveys the Damage,https://www.nytimes.com/video/us/100000006159139/hurricane-michael-residents-return.html,https://static01.nyt.com/images/2018/10/13/us/13_michael_home/13_michael_home-videoSixteenByNine1050.jpg
2357,THE NEW YORK TIMES,"In many ways, climate change has made hurricanes worse: A rise in sea level is causing higher storm surges, and warmer air is leading to rainier storms. With Hurricane Michael, local geography also has a role to play in the storms impact. If the predictions o… [+1447 chars]",Tropical Storm Michael was upgraded to a Category 1 hurricane on Monday as it barreled toward the Gulf Coast. It could hit Florida as a Category 3 storm.,2018-10-09T09:12:53Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Hurricane Michael: Major Storm Bears Down on Florida Panhandle,https://www.nytimes.com/2018/10/09/us/hurricane-michael.html,https://static01.nyt.com/images/2018/10/10/world/10michael-live-1/10michael-live-1-facebookJumbo.jpg
2358,NEETI UPADHYE,1 U.S. Paul Manaforts Trail of Scandals,"Hurricane Michael made landfall in Florida at close to Category 5 strength, causing widespread damage in parts of the Panhandle and killing at least 2 people.",2018-10-11T16:18:46Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",‘Trees Flying By’: The Aftermath of Hurricane Michael,https://www.nytimes.com/video/us/politics/100000006156360/hurricane-michael-aftermath-florida-storm.html,https://static01.nyt.com/images/2018/10/12/us/12michael-001alt/12michael-001alt-videoSixteenByNine1050.jpg
2359,HENRY FOUNTAIN,"The theory, largely the work of Kerry Emanuel, a scientist at the Massachusetts Institute of Technology, holds that the temperature difference between ocean and upper atmosphere determines how much a storm intensifies. A bigger temperature difference leads to… [+1792 chars]","Scientists say the links between global warming and hurricanes are real, although it’s still too early to say what the climate-change impact has been on Hurricane Michael.",2018-10-10T22:28:30Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","The Hurricanes, and Climate-Change Questions, Keep Coming. Yes, They’re Linked.",https://www.nytimes.com/2018/10/10/climate/hurricane-michael-climate-change.html,https://static01.nyt.com/images/2018/10/11/climate/11CLI-CLIMATESTORM1/11CLI-CLIMATESTORM1-facebookJumbo.jpg
2360,DAVE PHILIPPS,"Its aftermath was both devastating and remarkable, with helicopter footage of the base Thursday morning showing hangars that had easily survived past storms now riddled with gaping holes. At least three twin-engine propeller planes owned by a contractor and u… [+2212 chars]","Hurricane Michael tore directly into the base. When it was over, Tyndall lay in ruins, amid what the Air Force called “widespread catastrophic damage.”",2018-10-12T10:19:14Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","A Fighter Jet Flipped. Hangars Shredded. At Tyndall Air Force Base, a ‘Complete Loss.’",https://www.nytimes.com/2018/10/11/us/air-force-hurricane-michael-damage.html,https://static01.nyt.com/images/2018/10/12/us/12michael-airforce/12michael-airforce-facebookJumbo.jpg
2361,GLENN THRUSH and ALAN BLINDER,"MARIANNA, Fla. After two weeks of working 20-hour days on hurricane response and sleeping fitfully under a tatty Auburn University fleece in his office, Rodney E. Andreasen, the emergency management director for Jackson County, Fla., decided on Friday that it… [+802 chars]","Places hit hard by Hurricane Michael are slowly returning to normal, but residents worry that officials will be in too great a hurry to move on.",2018-10-21T22:52:50Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Hurricane Michael Victims’ Biggest Fear: ‘People Are Going to Start Forgetting’,https://www.nytimes.com/2018/10/21/us/fema-hurricane-michael-disaster-damage.html,https://static01.nyt.com/images/2018/10/21/us/22MICHAEL-DISASTERS-slide-MSXC/22MICHAEL-DISASTERS-slide-MSXC-facebookJumbo.jpg
2362,MARY HUI,"What were reading Michael Wines, a national correspondent, recommends this from Aeon : Toss a baseball, and you can predict with precision where it will land. Shoot photons at a wall with two slits, however, and you get a different result wondrous, illogical,… [+1327 chars]","President Trump held a swearing-in ceremony for Justice Brett Kavanaugh at the White House on Monday, although the justice was officially sworn in on Saturday.",2018-10-09T09:58:37Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","Hurricane Michael, Hope Hicks, Google Plus: Your Tuesday Briefing",https://www.nytimes.com/2018/10/09/briefing/hurricane-michael-hope-hicks-google-plus.html,https://static01.nyt.com/images/2018/10/09/world/09USBriefing-amcore/09USBriefing-Kavanugh-facebookJumbo.jpg
2363,THE NEW YORK TIMES,Hurricane Michael comes as undecided voters and polls suggest there are not many of them in Florida this year are finalizing their choices less than four weeks before statewide elections. It presents opportunities and hazards for a host of candidates eager to… [+927 chars],The storm strengthened to Category 4 overnight and was expected to make landfall in Florida on Wednesday.,2018-10-10T09:28:55Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Hurricane Michael Live Updates: Florida Braces for Impending Arrival,https://www.nytimes.com/2018/10/10/us/hurricane-michael-live-updates-florida.html,https://static01.nyt.com/images/2018/10/11/us/11michael-live1/11michael-live1-facebookJumbo.jpg
2364,JONATHAN WOLFE,"As we continue to slide into fall, our days are getting shorter. Today in New York, well get only 11 hours and 18 minutes of sunlight, down from more than 15 hours in June. And depending on where you live, you may experience even less. To help New Yorkers und… [+1364 chars]","The swirling center of the storm will stay far offshore, but it will still affect New York.",2018-10-12T10:00:06Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",New York Today: New York Today: Hurricane Michael Effects,https://www.nytimes.com/2018/10/12/nyregion/new-york-today-hurricane-michael-effects.html,https://static01.nyt.com/images/2018/10/12/nyregion/12nytoday02/12nytoday02-facebookJumbo.jpg
2365,JEAN RUTTER and STEPHEN REISS,"10. Finally, ever wish you could be inside your own real-life horror film? Turns out, you can. Extreme haunts first became popular as Halloween events, but companies have begun offering them year-round. The immersive horror experiences put their participants … [+513 chars]",Here’s what you need to know at the end of the day.,2018-10-10T22:22:20Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","Hurricane Michael, Saudi Dissident, Markets: Your Wednesday Evening Briefing",https://www.nytimes.com/2018/10/10/briefing/hurricane-michael-saudi-dissident-markets.html,https://static01.nyt.com/images/2018/10/10/briefing/101018evening-briefing-promo/10evening-briefing-slide-1D1O-facebookJumbo.jpg
2366,"RICHARD FAUSSET, SHERI FINK and MATTHEW HAAG","When Hurricane Maria struck Puerto Rico last year, generators failed at hospitals and nursing homes during prolonged power failures, and deaths from chronic illnesses across the population climbed. Patients having medical emergencies at home are also vulnerab… [+1379 chars]","Debris outside Bay Medical Center in Panama City, Fla., on Thursday. In Florida, four hospitals and 11 nursing facilities were closed, according to the Federal Emergency Management Agency.",2018-10-11T19:57:05Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Hospitals Pummeled by Hurricane Michael Scramble to Evacuate Patients,https://www.nytimes.com/2018/10/11/us/hurricane-michael-hospitals-damage-florida.html,https://static01.nyt.com/images/2018/10/12/us/12michael-hospitals01/12michael-hospitals01-facebookJumbo.jpg
2367,MARY HUI,"The Times, in other words Heres an image of todays front page, and links to our Opinion content and crossword puzzles. What were reading Jennifer Jett, a senior staff editor, recommends this essay in Stat : When Doreen Carvajal, a former Times reporter, learn… [+1388 chars]","Lakefront Airport in New Orleans was heavily damaged during Hurricane Katrina. Despite FEMA recovery assistance, its protection from storm surge is not much better than before.",2018-10-08T10:22:48Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","Tropical Storm Michael, Limousine Crash, Nobel in Economics: Your Monday Briefing",https://www.nytimes.com/2018/10/08/briefing/tropical-storm-michael-limousine-crash-nobel-economics.html,https://static01.nyt.com/images/2018/10/08/us/08us-ambriefing-fema-AMCORE/merlin_144827682_e99e0fcd-90c5-46e1-bc7b-10285b666c15-facebookJumbo.jpg
2368,PATRICIA MAZZEI and ALAN BLINDER,"No Southern governor casts a more prolific figure during a hurricane than Mr. Scott, who has been darting from one county emergency operations center to the next for closed-door meetings and somber news conferences. Dressed in his iteration of what political … [+2153 chars]","Hurricane Michael arrives in the height of campaign season in Florida, and Gov. Rick Scott, who is running for the Senate, already is in heavy public service mode. So are other Florida politicians.",2018-10-10T00:07:58Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","A Hurricane’s Coming, but Fear Not, the Governor Is Here. And Here. And Here.",https://www.nytimes.com/2018/10/09/us/florida-politicians-hurricane-michael.html,https://static01.nyt.com/images/2018/10/10/us/10michael-politics-1-print/10michael-politics-facebookJumbo.jpg
